action,time
Close,1469509922
Open,1469509923
Open,1469509925
Close,1469509929
Close,1469509932
Close,1469509933
Open,1469509939
Open,1469509941
Close,1469509943
Open,1469509944
Open,1469509944
Close,1469509949
Open,1469509949
Close,1469509950
Open,1469509950
Close,1469509955
Open,1469509955
Open,1469509955
Open,1469509958
Open,1469509962
Open,1469509964
Close,1469509971
Close,1469509972
Close,1469509973
Close,1469509974
Open,1469509974
Close,1469509976
Close,1469509980
Close,1469509980
Open,1469509980
Close,1469509981
Open,1469509981
Close,1469509983
Close,1469509986
Open,1469509986
Open,1469509991
Open,1469509991
Close,1469509992
Close,1469509992
Close,1469509992
Close,1469509997
Open,1469510002
Close,1469510006
Open,1469510007
Open,1469510010
Close,1469510011
Close,1469510015
Open,1469510015
Open,1469510016
Open,1469510016
Close,1469510017
Open,1469510019
Close,1469510020
Close,1469510027
Open,1469510033
Open,1469510035
Close,1469510038
Close,1469510045
Open,1469510048
Open,1469510048
Open,1469510049
Close,1469510054
Close,1469510056
Open,1469510057
Open,1469510057
Close,1469510058
Open,1469510061
Open,1469510063
Open,1469510064
Open,1469510065
Close,1469510066
Close,1469510067
Close,1469510069
Close,1469510071
Open,1469510071
Open,1469510072
Open,1469510072
Open,1469510073
Open,1469510073
Open,1469510073
Open,1469510077
Open,1469510079
Open,1469510080
Close,1469510081
Close,1469510086
Close,1469510087
Close,1469510089
Close,1469510095
Open,1469510096
Open,1469510097
Open,1469510097
Close,1469510098
Open,1469510098
Close,1469510100
Close,1469510101
Close,1469510102
Close,1469510103
Open,1469510106
Close,1469510110
Close,1469510113
Close,1469510115
Open,1469510117
Close,1469510119
Close,1469510127
Close,1469510129
Close,1469510130
Open,1469510131
Close,1469510132
Close,1469510134
Open,1469510136
Open,1469510136
Open,1469510140
Open,1469510142
Open,1469510143
Open,1469510146
Close,1469510147
Close,1469510150
Close,1469510151
Open,1469510152
Open,1469510152
Open,1469510153
Open,1469510154
Close,1469510155
Close,1469510156
Open,1469510158
Close,1469510159
Close,1469510163
Open,1469510168
Open,1469510169
Close,1469510171
Open,1469510174
Open,1469510175
Open,1469510176
Close,1469510177
Close,1469510177
Close,1469510178
Close,1469510179
Open,1469510179
Close,1469510181
Open,1469510181
Close,1469510183
Close,1469510183
Close,1469510186
Open,1469510187
Close,1469510189
Open,1469510189
Close,1469510190
Open,1469510190
Close,1469510193
Open,1469510194
Close,1469510195
Close,1469510197
Close,1469510197
Open,1469510197
Open,1469510198
Close,1469510204
Open,1469510206
Close,1469510207
Open,1469510213
Close,1469510215
Open,1469510216
Close,1469510217
Open,1469510217
Close,1469510219
Open,1469510219
Open,1469510221
Open,1469510229
Close,1469510231
Open,1469510231
Close,1469510233
Open,1469510233
Open,1469510235
Close,1469510238
Close,1469510239
Open,1469510239
Close,1469510240
Open,1469510242
Open,1469510246
Open,1469510246
Open,1469510247
Open,1469510247
Open,1469510248
Close,1469510249
Close,1469510249
Close,1469510250
Open,1469510250
Close,1469510254
Open,1469510254
Close,1469510261
Close,1469510261
Open,1469510262
Open,1469510262
Open,1469510263
Open,1469510264
Open,1469510265
Open,1469510265
Open,1469510266
Open,1469510269
Close,1469510271
Open,1469510276
Close,1469510280
Open,1469510280
Close,1469510281
Open,1469510283
Open,1469510286
Open,1469510287
Open,1469510288
Open,1469510290
Open,1469510295
Open,1469510299
Close,1469510301
Open,1469510306
Close,1469510307
Open,1469510307
Close,1469510307
Open,1469510308
Close,1469510309
Close,1469510312
Open,1469510313
Close,1469510314
Open,1469510315
Close,1469510316
Close,1469510320
Close,1469510321
Open,1469510321
Close,1469510323
Open,1469510323
Open,1469510323
Close,1469510325
Open,1469510328
Close,1469510330
Open,1469510334
Open,1469510335
Open,1469510337
Close,1469510343
Close,1469510343
Close,1469510345
Close,1469510346
Close,1469510347
Close,1469510347
Open,1469510347
Close,1469510347
Close,1469510349
Open,1469510349
Open,1469510351
Open,1469510353
Open,1469510353
Open,1469510354
Open,1469510354
Open,1469510357
Close,1469510359
