action,time
Close,1469542285
Close,1469542285
Close,1469542288
Close,1469542290
Open,1469542293
Open,1469542294
Close,1469542295
Open,1469542297
Open,1469542301
Open,1469542302
Close,1469542304
Open,1469542304
Open,1469542304
Close,1469542306
Open,1469542306
Open,1469542307
Close,1469542307
Close,1469542307
Close,1469542308
Open,1469542308
Open,1469542311
Close,1469542312
Open,1469542313
Open,1469542314
Close,1469542315
Open,1469542319
Open,1469542319
Open,1469542320
Open,1469542320
Close,1469542321
Close,1469542323
Close,1469542325
Close,1469542330
Open,1469542334
Open,1469542337
Close,1469542338
Open,1469542339
Open,1469542340
Open,1469542341
Open,1469542343
Open,1469542346
Open,1469542348
Open,1469542349
Open,1469542352
Close,1469542353
Close,1469542354
Close,1469542357
Close,1469542358
Close,1469542360
Close,1469542365
Open,1469542365
Close,1469542366
Open,1469542367
Close,1469542369
Open,1469542369
Open,1469542370
Close,1469542373
Close,1469542374
Close,1469542375
Open,1469542378
Open,1469542381
Open,1469542381
Open,1469542387
Close,1469542390
Close,1469542391
Close,1469542392
Open,1469542395
Close,1469542396
Close,1469542401
Open,1469542401
Close,1469542403
Close,1469542403
Open,1469542404
Open,1469542404
Close,1469542409
Open,1469542409
Close,1469542414
Close,1469542416
Open,1469542420
Open,1469542423
Close,1469542424
Open,1469542424
Close,1469542430
Open,1469542430
Open,1469542431
Open,1469542431
Open,1469542432
Open,1469542432
Open,1469542433
Close,1469542434
Close,1469542436
Close,1469542436
Close,1469542440
Close,1469542441
Open,1469542441
Close,1469542443
Open,1469542443
Close,1469542444
Close,1469542446
Close,1469542452
Close,1469542454
Close,1469542459
Open,1469542459
Close,1469542460
Close,1469542460
Open,1469542460
Open,1469542460
Open,1469542460
Close,1469542465
Close,1469542466
Open,1469542468
Open,1469542471
Close,1469542471
Open,1469542473
Open,1469542474
Close,1469542478
Open,1469542482
Open,1469542482
Open,1469542483
Close,1469542486
Close,1469542487
Open,1469542491
Open,1469542491
Close,1469542494
Open,1469542494
Close,1469542496
Close,1469542498
Open,1469542499
Close,1469542501
Close,1469542504
Close,1469542504
Open,1469542504
Close,1469542507
Open,1469542508
Open,1469542509
Open,1469542515
Open,1469542516
Open,1469542516
Open,1469542519
Open,1469542520
Close,1469542523
Open,1469542523
Open,1469542524
Close,1469542527
Open,1469542528
Close,1469542529
Open,1469542534
Open,1469542535
Open,1469542535
Open,1469542536
Close,1469542538
Close,1469542540
Open,1469542540
Open,1469542540
Close,1469542541
Close,1469542541
Close,1469542542
Close,1469542542
Close,1469542548
Close,1469542548
Open,1469542548
Close,1469542550
Open,1469542551
Close,1469542553
Open,1469542555
Close,1469542557
Close,1469542563
Open,1469542564
Close,1469542568
Close,1469542568
Open,1469542568
Open,1469542570
Open,1469542570
Close,1469542572
Open,1469542572
Open,1469542577
Close,1469542578
Close,1469542580
Close,1469542582
Open,1469542582
Open,1469542585
Open,1469542590
Open,1469542593
Open,1469542593
Open,1469542594
Close,1469542595
Close,1469542595
Close,1469542595
Open,1469542595
Open,1469542596
Open,1469542600
Open,1469542601
Close,1469542603
Close,1469542604
Open,1469542604
Close,1469542605
Open,1469542609
Close,1469542615
Close,1469542617
Open,1469542621
Close,1469542623
Close,1469542629
Close,1469542630
Close,1469542630
Open,1469542630
Close,1469542632
Open,1469542633
Close,1469542635
Open,1469542635
Open,1469542639
Open,1469542639
Open,1469542647
Open,1469542647
Close,1469542648
Close,1469542650
Close,1469542654
Close,1469542656
Close,1469542657
Close,1469542661
Close,1469542665
Open,1469542668
Close,1469542671
Close,1469542672
Close,1469542674
Open,1469542677
Open,1469542686
Open,1469542688
Close,1469542690
Close,1469542691
Close,1469542696
Open,1469542702
Open,1469542702
Close,1469542704
Close,1469542708
Close,1469542709
Close,1469542710
Close,1469542711
Open,1469542713
Open,1469542713
Open,1469542718
Close,1469542721
Close,1469542723
Close,1469542724
Open,1469542724
Open,1469542726
Open,1469542727
Close,1469542730
Close,1469542732
Open,1469542733
Close,1469542734
Close,1469542738
