action,time
Open,1469513531
Close,1469513532
Open,1469513532
Open,1469513532
Open,1469513537
Close,1469513538
Open,1469513542
Close,1469513544
Open,1469513551
Open,1469513552
Open,1469513552
Open,1469513562
Close,1469513564
Close,1469513565
Open,1469513566
Open,1469513566
Close,1469513568
Close,1469513572
Open,1469513572
Open,1469513573
Open,1469513576
Open,1469513576
Open,1469513576
Open,1469513578
Close,1469513579
Close,1469513579
Open,1469513579
Open,1469513580
Close,1469513585
Close,1469513585
Close,1469513588
Close,1469513590
Close,1469513590
Open,1469513590
Open,1469513593
Open,1469513595
Open,1469513597
Close,1469513598
Close,1469513599
Open,1469513599
Close,1469513600
Close,1469513600
Open,1469513601
Close,1469513605
Open,1469513605
Close,1469513606
Open,1469513608
Close,1469513609
Open,1469513613
Close,1469513616
Open,1469513616
Open,1469513616
Open,1469513617
Open,1469513621
Open,1469513621
Close,1469513622
Close,1469513622
Open,1469513623
Close,1469513624
Open,1469513624
Close,1469513626
Close,1469513627
Close,1469513631
Open,1469513633
Close,1469513635
Open,1469513635
Close,1469513636
Open,1469513637
Close,1469513639
Close,1469513641
Open,1469513642
Close,1469513647
Open,1469513651
Close,1469513652
Close,1469513653
Close,1469513657
Close,1469513658
Open,1469513659
Open,1469513661
Open,1469513662
Close,1469513663
Open,1469513664
Open,1469513665
Close,1469513667
Close,1469513668
Close,1469513672
Open,1469513673
Open,1469513673
Open,1469513674
Open,1469513675
Open,1469513681
Close,1469513684
Open,1469513685
Open,1469513689
Open,1469513696
Close,1469513701
Open,1469513702
Open,1469513702
Open,1469513702
Close,1469513703
Close,1469513707
Close,1469513708
Close,1469513712
Open,1469513712
Open,1469513716
Open,1469513717
Close,1469513719
Close,1469513723
Open,1469513724
Open,1469513726
Close,1469513728
Open,1469513729
Open,1469513729
Close,1469513731
Close,1469513733
Open,1469513735
Close,1469513736
Close,1469513736
Close,1469513737
Close,1469513737
Open,1469513737
Close,1469513738
Open,1469513741
Close,1469513742
Close,1469513743
Close,1469513744
Open,1469513745
Close,1469513749
Close,1469513749
Close,1469513750
Close,1469513752
Open,1469513752
Close,1469513753
Close,1469513757
Close,1469513759
Close,1469513759
Open,1469513759
Open,1469513760
Close,1469513761
Open,1469513761
Open,1469513761
Close,1469513762
Open,1469513763
Open,1469513765
Close,1469513767
Close,1469513768
Open,1469513769
Close,1469513770
Close,1469513770
Open,1469513771
Open,1469513772
Close,1469513776
Open,1469513776
Open,1469513780
Close,1469513781
Open,1469513782
Open,1469513782
Close,1469513783
Close,1469513785
Close,1469513785
Open,1469513786
Close,1469513787
Open,1469513789
Open,1469513791
Close,1469513793
Close,1469513794
Close,1469513795
Close,1469513795
Open,1469513796
Open,1469513798
Close,1469513799
Close,1469513799
Close,1469513800
Close,1469513802
Open,1469513803
Open,1469513804
Open,1469513804
Close,1469513806
Close,1469513810
Close,1469513811
Close,1469513813
Close,1469513815
Open,1469513815
Close,1469513816
Open,1469513818
Close,1469513821
Close,1469513823
Open,1469513824
Open,1469513824
Close,1469513825
Open,1469513831
Close,1469513833
Open,1469513836
Open,1469513837
Close,1469513838
Close,1469513841
Open,1469513841
Open,1469513841
Close,1469513846
Close,1469513851
Open,1469513851
Open,1469513853
Close,1469513859
Close,1469513861
Close,1469513861
Close,1469513861
Close,1469513862
Close,1469513868
Close,1469513868
Close,1469513881
Open,1469513881
Open,1469513882
Open,1469513882
Open,1469513886
Close,1469513888
Open,1469513889
Open,1469513890
Close,1469513892
Open,1469513893
Open,1469513894
Open,1469513894
Close,1469513895
Close,1469513897
Close,1469513898
Open,1469513899
Open,1469513908
Close,1469513912
Close,1469513912
Open,1469513912
Close,1469513913
Close,1469513913
Open,1469513915
Close,1469513916
Open,1469513917
Close,1469513920
Open,1469513922
Close,1469513925
Close,1469513925
Close,1469513926
Open,1469513931
Open,1469513931
Open,1469513933
Open,1469513933
Close,1469513936
Open,1469513936
Open,1469513936
Open,1469513945
Close,1469513947
Close,1469513951
Close,1469513955
Close,1469513958
