action,time
Close,1469517105
Open,1469517110
Close,1469517112
Open,1469517116
Close,1469517117
Close,1469517119
Open,1469517123
Open,1469517125
Open,1469517126
Close,1469517130
Close,1469517130
Close,1469517133
Open,1469517133
Close,1469517136
Close,1469517137
Close,1469517137
Close,1469517137
Open,1469517138
Close,1469517141
Open,1469517142
Open,1469517142
Open,1469517146
Open,1469517146
Close,1469517150
Close,1469517153
Open,1469517155
Close,1469517156
Close,1469517164
Open,1469517165
Close,1469517166
Close,1469517173
Open,1469517173
Open,1469517176
Open,1469517179
Open,1469517179
Open,1469517179
Close,1469517181
Open,1469517184
Open,1469517184
Close,1469517185
Open,1469517187
Open,1469517188
Close,1469517190
Open,1469517191
Open,1469517193
Open,1469517194
Open,1469517194
Open,1469517194
Close,1469517196
Close,1469517209
Open,1469517209
Open,1469517211
Close,1469517213
Close,1469517215
Open,1469517215
Close,1469517219
Open,1469517219
Close,1469517222
Close,1469517225
Open,1469517230
Open,1469517230
Open,1469517231
Open,1469517233
Open,1469517238
Close,1469517242
Close,1469517248
Close,1469517249
Close,1469517250
Open,1469517250
Close,1469517251
Open,1469517254
Open,1469517254
Open,1469517259
Close,1469517262
Open,1469517263
Close,1469517264
Open,1469517265
Close,1469517269
Close,1469517270
Close,1469517270
Close,1469517271
Close,1469517272
Open,1469517278
Open,1469517279
Close,1469517280
Open,1469517282
Open,1469517282
Open,1469517283
Close,1469517284
Close,1469517286
Open,1469517286
Close,1469517288
Close,1469517289
Close,1469517290
Close,1469517290
Close,1469517291
Open,1469517297
Open,1469517297
Close,1469517300
Open,1469517300
Close,1469517301
Close,1469517302
Close,1469517306
Close,1469517306
Close,1469517306
Open,1469517306
Close,1469517307
Close,1469517315
Open,1469517316
Close,1469517322
Open,1469517326
Open,1469517328
Open,1469517328
Open,1469517329
Open,1469517329
Close,1469517330
Open,1469517330
Open,1469517333
Open,1469517335
Open,1469517339
Open,1469517346
Open,1469517347
Close,1469517351
Open,1469517351
Close,1469517354
Close,1469517357
Open,1469517357
Open,1469517358
Open,1469517359
Close,1469517361
Close,1469517361
Close,1469517363
Open,1469517363
Close,1469517367
Open,1469517368
Close,1469517371
Close,1469517373
Open,1469517374
Open,1469517375
Close,1469517378
Close,1469517379
Close,1469517382
Open,1469517383
Close,1469517384
Open,1469517385
Open,1469517387
Close,1469517388
Close,1469517388
Open,1469517388
Close,1469517392
Open,1469517395
Close,1469517396
Open,1469517400
Open,1469517400
Open,1469517402
Open,1469517404
Open,1469517404
Open,1469517405
Open,1469517405
Close,1469517406
Close,1469517408
Close,1469517409
Open,1469517410
Open,1469517412
Open,1469517421
Close,1469517423
Open,1469517423
Open,1469517426
Close,1469517427
Open,1469517428
Open,1469517432
Close,1469517433
Open,1469517433
Open,1469517433
Open,1469517434
Open,1469517435
Open,1469517436
Close,1469517439
Close,1469517440
Open,1469517440
Close,1469517441
Open,1469517441
Open,1469517442
Close,1469517447
Close,1469517449
Close,1469517452
Open,1469517458
Open,1469517462
Open,1469517463
Close,1469517464
Close,1469517464
Open,1469517464
Close,1469517472
Close,1469517472
Close,1469517472
Open,1469517473
Open,1469517474
Close,1469517478
Close,1469517479
Open,1469517481
Open,1469517483
Close,1469517491
Close,1469517492
Close,1469517493
Close,1469517496
Open,1469517497
Open,1469517499
Open,1469517500
Open,1469517502
Close,1469517503
Close,1469517514
Open,1469517514
Open,1469517516
Open,1469517516
Open,1469517517
Close,1469517518
Open,1469517522
Close,1469517523
Close,1469517525
Close,1469517526
Close,1469517530
Close,1469517533
Open,1469517533
Close,1469517534
Close,1469517536
Close,1469517537
Close,1469517538
Close,1469517543
Close,1469517543
Close,1469517548
Open,1469517549
Open,1469517549
Close,1469517550
Close,1469517551
Open,1469517553
Close,1469517555
Close,1469517556
Close,1469517557
Close,1469517558
Close,1469517561
Close,1469517564
Open,1469517568
Close,1469517570
Open,1469517579
Open,1469517581
Open,1469517583
Open,1469517584
Open,1469517586
Open,1469517587
Open,1469517590
Close,1469517592
