action,time
Open,1469527926
Open,1469527927
Close,1469527929
Close,1469527932
Close,1469527936
Open,1469527939
Close,1469527943
Open,1469527943
Close,1469527944
Open,1469527947
Close,1469527949
Open,1469527949
Close,1469527950
Close,1469527951
Close,1469527952
Close,1469527953
Open,1469527954
Open,1469527954
Open,1469527954
Close,1469527955
Open,1469527957
Open,1469527957
Close,1469527967
Open,1469527968
Close,1469527979
Open,1469527981
Open,1469527982
Close,1469527988
Close,1469527990
Open,1469527991
Close,1469527992
Open,1469527995
Close,1469527996
Close,1469527996
Open,1469527997
Close,1469527998
Open,1469528006
Close,1469528014
Open,1469528014
Close,1469528016
Close,1469528018
Open,1469528020
Close,1469528021
Close,1469528021
Open,1469528022
Open,1469528024
Close,1469528025
Close,1469528026
Open,1469528027
Open,1469528029
Close,1469528031
Close,1469528037
Close,1469528038
Open,1469528042
Open,1469528042
Open,1469528044
Close,1469528050
Open,1469528055
Open,1469528058
Open,1469528059
Close,1469528060
Close,1469528065
Close,1469528066
Open,1469528066
Open,1469528074
Open,1469528076
Close,1469528077
Close,1469528078
Open,1469528081
Open,1469528082
Open,1469528082
Open,1469528082
Close,1469528085
Open,1469528085
Close,1469528087
Close,1469528089
Close,1469528090
Open,1469528090
Open,1469528091
Close,1469528094
Close,1469528094
Open,1469528094
Close,1469528095
Open,1469528098
Open,1469528099
Open,1469528101
Open,1469528101
Open,1469528104
Close,1469528105
Open,1469528105
Open,1469528106
Open,1469528106
Close,1469528108
Open,1469528111
Close,1469528113
Close,1469528113
Open,1469528113
Open,1469528115
Close,1469528117
Close,1469528117
Open,1469528121
Open,1469528122
Open,1469528128
Open,1469528129
Close,1469528132
Close,1469528132
Open,1469528133
Open,1469528134
Close,1469528135
Close,1469528138
Open,1469528138
Close,1469528140
Close,1469528140
Open,1469528140
Close,1469528143
Close,1469528143
Open,1469528143
Close,1469528146
Close,1469528146
Open,1469528150
Close,1469528154
Close,1469528159
Open,1469528162
Open,1469528166
Open,1469528166
Close,1469528169
Close,1469528169
Close,1469528175
Close,1469528175
Open,1469528177
Open,1469528180
Open,1469528181
Open,1469528182
Open,1469528184
Close,1469528186
Open,1469528188
Close,1469528189
Close,1469528190
Close,1469528192
Open,1469528192
Open,1469528194
Open,1469528196
Close,1469528197
Close,1469528201
Open,1469528202
Close,1469528208
Open,1469528212
Close,1469528213
Open,1469528214
Close,1469528218
Open,1469528218
Close,1469528219
Open,1469528220
Open,1469528224
Close,1469528227
Close,1469528229
Close,1469528232
Close,1469528243
Open,1469528243
Close,1469528245
Open,1469528251
Open,1469528252
Open,1469528252
Open,1469528252
Open,1469528254
Open,1469528254
Close,1469528258
Open,1469528260
Close,1469528262
Open,1469528264
Close,1469528265
Close,1469528265
Close,1469528267
Open,1469528269
Open,1469528272
Close,1469528273
Open,1469528274
Close,1469528275
Close,1469528277
Open,1469528277
Open,1469528279
Close,1469528280
Open,1469528282
Open,1469528286
Open,1469528286
Close,1469528292
Open,1469528293
Open,1469528295
Open,1469528300
Open,1469528300
Open,1469528301
Close,1469528302
Close,1469528303
Open,1469528305
Open,1469528307
Open,1469528307
Close,1469528310
Close,1469528314
Open,1469528316
Close,1469528320
Close,1469528320
Close,1469528322
Open,1469528322
Close,1469528323
Close,1469528325
Close,1469528327
Close,1469528330
Close,1469528330
Open,1469528331
Close,1469528335
Open,1469528336
Open,1469528336
Open,1469528337
Close,1469528339
Open,1469528339
Open,1469528339
Close,1469528343
Open,1469528343
Close,1469528345
Open,1469528349
Open,1469528351
Close,1469528354
Close,1469528357
Close,1469528359
Open,1469528360
Close,1469528371
Close,1469528371
Open,1469528372
Close,1469528374
Close,1469528376
Open,1469528377
Open,1469528377
Open,1469528378
Close,1469528379
Close,1469528379
Open,1469528379
Open,1469528380
Open,1469528381
Close,1469528382
Open,1469528382
Close,1469528383
Open,1469528385
Close,1469528388
Open,1469528390
Close,1469528392
Close,1469528395
Open,1469528395
Close,1469528398
Open,1469528398
Open,1469528403
Close,1469528404
