action,time
Close,1469520737
Close,1469520739
Close,1469520740
Close,1469520740
Open,1469520740
Open,1469520740
Close,1469520742
Open,1469520743
Close,1469520745
Open,1469520745
Close,1469520749
Open,1469520750
Close,1469520754
Open,1469520755
Open,1469520758
Open,1469520761
Open,1469520764
Close,1469520769
Open,1469520769
Close,1469520776
Close,1469520776
Open,1469520781
Close,1469520782
Close,1469520788
Close,1469520790
Close,1469520790
Open,1469520796
Open,1469520799
Open,1469520800
Close,1469520802
Close,1469520803
Close,1469520808
Open,1469520808
Open,1469520809
Open,1469520811
Close,1469520812
Open,1469520813
Open,1469520814
Close,1469520815
Close,1469520816
Open,1469520817
Open,1469520817
Close,1469520820
Close,1469520825
Open,1469520825
Close,1469520828
Open,1469520828
Open,1469520832
Open,1469520832
Close,1469520838
Close,1469520839
Open,1469520839
Close,1469520840
Close,1469520841
Open,1469520842
Close,1469520847
Open,1469520848
Open,1469520849
Open,1469520851
Open,1469520858
Open,1469520858
Open,1469520859
Open,1469520859
Close,1469520862
Open,1469520862
Open,1469520864
Open,1469520865
Open,1469520868
Close,1469520871
Open,1469520871
Close,1469520874
Open,1469520874
Close,1469520880
Close,1469520883
Close,1469520884
Close,1469520885
Close,1469520885
Open,1469520885
Open,1469520887
Open,1469520887
Close,1469520888
Open,1469520890
Open,1469520891
Open,1469520894
Open,1469520894
Close,1469520895
Open,1469520896
Open,1469520898
Close,1469520899
Open,1469520899
Close,1469520904
Close,1469520904
Open,1469520904
Close,1469520905
Open,1469520905
Close,1469520907
Open,1469520907
Close,1469520909
Close,1469520909
Close,1469520909
Close,1469520909
Open,1469520910
Open,1469520910
Close,1469520921
Open,1469520921
Open,1469520923
Open,1469520924
Open,1469520925
Close,1469520927
Open,1469520927
Open,1469520931
Open,1469520933
Open,1469520934
Close,1469520939
Close,1469520939
Open,1469520941
Open,1469520945
Open,1469520946
Close,1469520949
Open,1469520953
Open,1469520959
Open,1469520963
Close,1469520964
Close,1469520966
Close,1469520967
Close,1469520970
Close,1469520970
Open,1469520973
Open,1469520979
Close,1469520984
Open,1469520986
Open,1469520988
Open,1469520989
Open,1469520990
Open,1469520991
Close,1469520992
Close,1469520993
Open,1469520994
Open,1469521000
Open,1469521005
Close,1469521006
Close,1469521009
Open,1469521010
Close,1469521011
Close,1469521011
Close,1469521012
Close,1469521014
Open,1469521014
Close,1469521015
Close,1469521017
Open,1469521017
Open,1469521019
Open,1469521022
Close,1469521026
Close,1469521028
Close,1469521032
Close,1469521032
Close,1469521034
Open,1469521034
Open,1469521036
Close,1469521038
Open,1469521039
Close,1469521040
Open,1469521041
Close,1469521043
Close,1469521045
Open,1469521045
Close,1469521046
Open,1469521049
Open,1469521051
Open,1469521052
Close,1469521060
Close,1469521063
Open,1469521064
Close,1469521066
Open,1469521070
Open,1469521070
Open,1469521072
Open,1469521073
Open,1469521074
Open,1469521079
Open,1469521081
Open,1469521084
Close,1469521085
Close,1469521085
Close,1469521088
Open,1469521088
Open,1469521090
Open,1469521091
Open,1469521092
Close,1469521103
Close,1469521103
Close,1469521103
Open,1469521104
Close,1469521105
Close,1469521106
Open,1469521106
Close,1469521108
Open,1469521110
Open,1469521121
Close,1469521123
Close,1469521124
Close,1469521131
Close,1469521131
Open,1469521136
Open,1469521138
Close,1469521139
Open,1469521139
Open,1469521148
Open,1469521148
Close,1469521151
Open,1469521154
Open,1469521155
Open,1469521155
Open,1469521156
Close,1469521161
Open,1469521162
Close,1469521168
Open,1469521169
Open,1469521175
Close,1469521176
Open,1469521176
Close,1469521181
Close,1469521183
Open,1469521184
Close,1469521186
Close,1469521189
Close,1469521193
Close,1469521194
Open,1469521194
Open,1469521195
Close,1469521197
Open,1469521199
Open,1469521200
Close,1469521204
Close,1469521204
Open,1469521205
Close,1469521207
Close,1469521214
Close,1469521217
Close,1469521218
Open,1469521219
Open,1469521220
Open,1469521220
Close,1469521221
Close,1469521221
Open,1469521222
Close,1469521226
Close,1469521227
Close,1469521229
Open,1469521230
