action,time
Open,1469524373
Close,1469524377
Close,1469524378
Close,1469524385
Open,1469524386
Close,1469524388
Open,1469524388
Close,1469524390
Close,1469524391
Close,1469524391
Open,1469524397
Open,1469524397
Close,1469524398
Close,1469524398
Open,1469524399
Close,1469524400
Open,1469524406
Close,1469524408
Open,1469524409
Open,1469524413
Open,1469524415
Open,1469524415
Close,1469524416
Close,1469524417
Open,1469524420
Close,1469524421
Open,1469524426
Close,1469524428
Open,1469524428
Open,1469524431
Open,1469524432
Close,1469524433
Open,1469524433
Open,1469524436
Open,1469524438
Close,1469524441
Open,1469524445
Open,1469524445
Open,1469524446
Close,1469524448
Close,1469524449
Close,1469524450
Close,1469524451
Open,1469524451
Close,1469524452
Close,1469524452
Open,1469524452
Open,1469524452
Open,1469524452
Open,1469524452
Open,1469524452
Close,1469524453
Close,1469524455
Open,1469524455
Close,1469524457
Open,1469524457
Open,1469524459
Close,1469524460
Close,1469524462
Close,1469524463
Open,1469524463
Close,1469524464
Close,1469524464
Close,1469524465
Close,1469524467
Close,1469524469
Open,1469524475
Open,1469524478
Close,1469524480
Close,1469524481
Close,1469524481
Close,1469524481
Close,1469524482
Close,1469524482
Close,1469524489
Close,1469524489
Close,1469524490
Close,1469524491
Open,1469524491
Open,1469524493
Open,1469524496
Open,1469524496
Open,1469524501
Close,1469524507
Open,1469524508
Open,1469524510
Open,1469524510
Open,1469524511
Close,1469524512
Open,1469524514
Close,1469524516
Open,1469524517
Open,1469524525
Close,1469524528
Open,1469524528
Open,1469524529
Open,1469524529
Close,1469524531
Close,1469524532
Open,1469524532
Open,1469524538
Close,1469524540
Close,1469524540
Open,1469524544
Open,1469524546
Open,1469524546
Close,1469524548
Open,1469524549
Close,1469524550
Close,1469524550
Close,1469524553
Close,1469524555
Open,1469524555
Close,1469524558
Open,1469524559
Close,1469524560
Open,1469524560
Open,1469524561
Close,1469524562
Close,1469524562
Open,1469524563
Open,1469524564
Open,1469524567
Close,1469524570
Open,1469524571
Open,1469524572
Open,1469524573
Open,1469524574
Close,1469524575
Open,1469524575
Open,1469524577
Open,1469524578
Close,1469524580
Close,1469524582
Open,1469524583
Close,1469524586
Close,1469524587
Open,1469524588
Open,1469524589
Open,1469524590
Close,1469524591
Open,1469524592
Close,1469524598
Close,1469524600
Open,1469524600
Close,1469524602
Open,1469524607
Close,1469524608
Close,1469524610
Open,1469524611
Open,1469524612
Close,1469524613
Close,1469524613
Close,1469524616
Open,1469524618
Close,1469524619
Open,1469524619
Close,1469524620
Open,1469524620
Close,1469524621
Open,1469524621
Open,1469524625
Close,1469524628
Close,1469524630
Close,1469524631
Open,1469524632
Close,1469524634
Open,1469524636
Open,1469524636
Close,1469524637
Open,1469524638
Close,1469524641
Open,1469524641
Open,1469524643
Close,1469524646
Close,1469524649
Open,1469524650
Close,1469524658
Open,1469524664
Open,1469524664
Close,1469524666
Open,1469524667
Close,1469524668
Close,1469524669
Open,1469524677
Close,1469524679
Close,1469524680
Close,1469524681
Open,1469524682
Close,1469524683
Open,1469524683
Close,1469524684
Close,1469524686
Close,1469524689
Close,1469524690
Open,1469524693
Open,1469524693
Open,1469524694
Close,1469524698
Open,1469524701
Open,1469524702
Close,1469524704
Open,1469524704
Close,1469524705
Open,1469524705
Open,1469524707
Open,1469524710
Open,1469524711
Open,1469524711
Close,1469524712
Close,1469524718
Close,1469524719
Close,1469524720
Close,1469524727
Open,1469524727
Close,1469524729
Open,1469524731
Open,1469524735
Close,1469524739
Open,1469524739
Close,1469524740
Close,1469524740
Close,1469524742
Close,1469524744
Close,1469524744
Close,1469524747
Close,1469524749
Open,1469524752
Close,1469524757
Close,1469524760
Open,1469524761
Open,1469524763
Close,1469524768
Close,1469524770
Open,1469524770
Close,1469524771
Close,1469524771
Close,1469524773
Open,1469524773
Open,1469524773
Close,1469524775
Open,1469524777
Open,1469524784
Close,1469524786
Open,1469524787
Close,1469524788
Close,1469524789
Close,1469524790
Close,1469524791
Open,1469524794
Open,1469524797
