action,time
Close,1469531466
Close,1469531467
Close,1469531470
Close,1469531470
Close,1469531470
Open,1469531471
Close,1469531474
Open,1469531475
Close,1469531476
Open,1469531478
Close,1469531480
Close,1469531480
Open,1469531481
Open,1469531481
Close,1469531482
Open,1469531485
Open,1469531486
Open,1469531487
Close,1469531493
Close,1469531496
Close,1469531497
Close,1469531498
Close,1469531499
Open,1469531499
Open,1469531501
Open,1469531506
Open,1469531508
Open,1469531508
Close,1469531510
Close,1469531511
Close,1469531515
Close,1469531517
Close,1469531518
Close,1469531519
Close,1469531522
Close,1469531523
Open,1469531523
Open,1469531526
Open,1469531529
Open,1469531530
Open,1469531530
Open,1469531531
Close,1469531536
Close,1469531536
Open,1469531536
Open,1469531537
Close,1469531541
Open,1469531541
Open,1469531542
Close,1469531543
Close,1469531546
Open,1469531564
Open,1469531565
Close,1469531568
Open,1469531568
Open,1469531568
Close,1469531569
Open,1469531574
Close,1469531575
Close,1469531575
Open,1469531577
Close,1469531580
Close,1469531589
Open,1469531590
Close,1469531592
Open,1469531592
Open,1469531594
Open,1469531594
Close,1469531595
Open,1469531599
Open,1469531602
Open,1469531604
Open,1469531611
Open,1469531613
Open,1469531614
Open,1469531614
Close,1469531615
Close,1469531615
Open,1469531615
Close,1469531616
Close,1469531619
Open,1469531621
Close,1469531621
Close,1469531629
Open,1469531630
Close,1469531631
Close,1469531634
Close,1469531635
Open,1469531635
Open,1469531638
Close,1469531640
Close,1469531644
Close,1469531646
Close,1469531647
Close,1469531651
Open,1469531658
Open,1469531659
Open,1469531660
Open,1469531664
Close,1469531665
Open,1469531667
Open,1469531670
Open,1469531670
Open,1469531670
Open,1469531670
Close,1469531672
Close,1469531672
Close,1469531673
Close,1469531675
Close,1469531678
Open,1469531678
Open,1469531684
Close,1469531687
Close,1469531693
Close,1469531693
Close,1469531696
Open,1469531698
Close,1469531699
Open,1469531700
Close,1469531701
Close,1469531705
Close,1469531708
Open,1469531708
Close,1469531709
Close,1469531709
Close,1469531709
Close,1469531710
Close,1469531711
Open,1469531713
Open,1469531715
Open,1469531715
Close,1469531720
Open,1469531720
Open,1469531722
Open,1469531723
Close,1469531728
Open,1469531728
Close,1469531733
Open,1469531734
Close,1469531736
Open,1469531738
Open,1469531743
Close,1469531745
Close,1469531745
Close,1469531746
Open,1469531746
Close,1469531749
Open,1469531750
Open,1469531752
Close,1469531753
Close,1469531755
Open,1469531758
Open,1469531759
Close,1469531763
Close,1469531764
Close,1469531765
Open,1469531766
Close,1469531768
Open,1469531768
Open,1469531770
Open,1469531772
Open,1469531773
Open,1469531773
Close,1469531774
Close,1469531775
Close,1469531775
Close,1469531776
Open,1469531779
Open,1469531779
Close,1469531788
Close,1469531791
Close,1469531792
Close,1469531796
Open,1469531797
Open,1469531801
Open,1469531803
Close,1469531804
Close,1469531807
Close,1469531809
Close,1469531810
Open,1469531810
Open,1469531812
Open,1469531812
Close,1469531813
Close,1469531814
Close,1469531815
Open,1469531815
Open,1469531817
Close,1469531827
Open,1469531828
Open,1469531829
Open,1469531829
Close,1469531832
Close,1469531832
Open,1469531833
Close,1469531834
Open,1469531835
Close,1469531837
Open,1469531841
Open,1469531842
Close,1469531847
Open,1469531852
Open,1469531853
Open,1469531854
Open,1469531854
Close,1469531855
Open,1469531856
Close,1469531857
Open,1469531858
Close,1469531865
Close,1469531865
Close,1469531867
Close,1469531868
Close,1469531869
Close,1469531871
Open,1469531872
Close,1469531879
Open,1469531879
Open,1469531881
Close,1469531884
Open,1469531885
Open,1469531892
Close,1469531893
Open,1469531893
Open,1469531894
Close,1469531896
Open,1469531898
Close,1469531900
Close,1469531900
Close,1469531903
Close,1469531903
Open,1469531904
Close,1469531905
Close,1469531909
Close,1469531910
Open,1469531911
Open,1469531912
Open,1469531914
Close,1469531916
Open,1469531916
Open,1469531916
Open,1469531918
Open,1469531918
Open,1469531920
Close,1469531921
Close,1469531922
Close,1469531924
Open,1469531928
Open,1469531929
Open,1469531930
Open,1469531930
