action,time
Close,1469535106
Close,1469535109
Close,1469535109
Open,1469535109
Close,1469535110
Open,1469535110
Close,1469535111
Open,1469535111
Open,1469535120
Close,1469535121
Open,1469535121
Close,1469535122
Close,1469535126
Close,1469535127
Open,1469535128
Close,1469535137
Open,1469535141
Close,1469535142
Open,1469535142
Close,1469535143
Open,1469535145
Open,1469535145
Close,1469535146
Close,1469535149
Close,1469535151
Close,1469535158
Open,1469535158
Close,1469535160
Close,1469535160
Open,1469535160
Open,1469535165
Close,1469535166
Close,1469535168
Open,1469535169
Open,1469535172
Open,1469535173
Close,1469535176
Close,1469535177
Open,1469535177
Close,1469535179
Open,1469535182
Close,1469535183
Close,1469535186
Open,1469535186
Close,1469535188
Open,1469535189
Open,1469535190
Close,1469535191
Close,1469535192
Open,1469535193
Close,1469535194
Close,1469535194
Open,1469535194
Close,1469535196
Open,1469535198
Close,1469535199
Close,1469535199
Close,1469535200
Open,1469535200
Close,1469535205
Close,1469535206
Open,1469535206
Close,1469535209
Close,1469535209
Open,1469535215
Open,1469535217
Open,1469535217
Close,1469535218
Open,1469535218
Open,1469535218
Close,1469535222
Close,1469535222
Open,1469535223
Open,1469535223
Close,1469535224
Close,1469535224
Close,1469535226
Close,1469535231
Open,1469535236
Open,1469535236
Open,1469535238
Open,1469535240
Close,1469535241
Close,1469535242
Close,1469535243
Close,1469535243
Close,1469535243
Open,1469535246
Close,1469535249
Open,1469535253
Open,1469535256
Close,1469535257
Open,1469535259
Close,1469535260
Close,1469535263
Close,1469535263
Open,1469535265
Close,1469535266
Close,1469535270
Close,1469535270
Open,1469535276
Close,1469535277
Close,1469535278
Open,1469535278
Close,1469535280
Open,1469535280
Close,1469535284
Open,1469535286
Close,1469535289
Close,1469535290
Open,1469535290
Open,1469535290
Close,1469535292
Open,1469535293
Open,1469535299
Open,1469535300
Close,1469535301
Open,1469535301
Open,1469535301
Close,1469535302
Close,1469535303
Open,1469535304
Open,1469535310
Open,1469535311
Close,1469535312
Close,1469535313
Open,1469535313
Open,1469535315
Close,1469535318
Open,1469535318
Open,1469535318
Open,1469535321
Open,1469535321
Open,1469535322
Close,1469535329
Open,1469535329
Open,1469535332
Close,1469535342
Close,1469535342
Open,1469535343
Close,1469535346
Close,1469535347
Open,1469535347
Close,1469535348
Close,1469535350
Close,1469535351
Open,1469535352
Open,1469535354
Open,1469535355
Close,1469535358
Close,1469535359
Close,1469535361
Open,1469535362
Close,1469535366
Open,1469535367
Close,1469535369
Close,1469535369
Close,1469535370
Open,1469535371
Close,1469535372
Open,1469535372
Close,1469535376
Close,1469535378
Close,1469535379
Open,1469535383
Close,1469535388
Close,1469535388
Open,1469535388
Open,1469535389
Close,1469535390
Open,1469535390
Open,1469535392
Open,1469535395
Close,1469535404
Open,1469535405
Open,1469535409
Close,1469535410
Open,1469535411
Close,1469535412
Open,1469535414
Close,1469535415
Close,1469535415
Close,1469535416
Open,1469535418
Open,1469535424
Open,1469535425
Open,1469535425
Close,1469535426
Open,1469535427
Close,1469535429
Close,1469535430
Open,1469535430
Open,1469535430
Close,1469535431
Close,1469535433
Open,1469535435
Close,1469535436
Close,1469535437
Open,1469535437
Open,1469535439
Close,1469535441
Open,1469535448
Open,1469535449
Open,1469535451
Close,1469535459
Close,1469535464
Close,1469535471
Open,1469535471
Open,1469535471
Close,1469535476
Open,1469535477
Close,1469535482
Open,1469535482
Open,1469535483
Close,1469535484
Close,1469535484
Open,1469535486
Close,1469535488
Open,1469535492
Open,1469535493
Open,1469535495
Close,1469535496
Close,1469535498
Open,1469535498
Close,1469535502
Open,1469535502
Close,1469535503
Open,1469535503
Open,1469535504
Open,1469535505
Close,1469535507
Close,1469535510
Close,1469535512
Close,1469535513
Close,1469535515
Close,1469535516
Close,1469535518
Close,1469535519
Open,1469535521
Close,1469535523
Close,1469535526
Open,1469535526
Open,1469535527
Open,1469535527
Close,1469535529
Close,1469535530
Open,1469535531
Open,1469535531
Close,1469535534
Close,1469535536
Close,1469535538
